uid,Upi,Fleng,Fwidth
1118,1118,437.0,311.0
1119,1119,284.0,323.0
1120,1120,371.0,556.0
1121,1121,808.0,359.0
1122,1122,450.0,259.0
1123,1123,414.0,261.0
1124,1124,2150.0,554.0
1125,1125,422.5,300.0
1126,1126,2352.0,524.0
1127,1127,642.0,330.0
1128,1128,944.0,523.0
1129,1129,1036.5,473.5
1130,1130,867.0,373.5
1131,1131,720.5,352.5
1132,1132,337.0,491.0
1133,1133,2000.0,560.0
1134,1134,828.0,443.0
1135,1135,405.0,537.0
1136,1136,782.0,311.0
1137,1137,2420.0,324.0
1138,1138,415.0,288.0
1139,1139,700.0,318.0
1140,1140,384.0,294.0
1141,1141,905.0,327.0
1142,1142,900.5,319.0
1143,1143,827.0,563.0
1144,1144,424.5,413.0
1145,1145,549.0,348.0
1146,1146,366.0,543.0
1147,1147,878.0,323.0
1148,1148,944.0,523.0
1149,1149,408.0,531.0
1150,1150,936.0,400.0
1151,1151,856.5,404.5
1152,1152,970.0,553.0
1153,1153,844.0,291.0
1154,1154,1044.0,543.0
1155,1155,1164.0,563.0
1156,1156,755.0,550.0
1157,1157,876.0,353.0
1158,1158,575.5,352.0
1159,1159,371.0,548.0
1160,1160,1900.0,324.0
1161,1161,643.0,273.0
1162,1162,260.0,327.0
1163,1163,851.0,257.0
1164,1164,2220.0,300.0
1165,1165,474.0,162.0
1166,1166,474.0,411.0
1167,1167,1065.0,330.0
1168,1168,482.0,460.0
1169,1169,440.0,1100.0
1170,1170,164.0,503.0
1171,1171,413.0,303.0
1172,1172,732.0,249.0
1173,1173,484.0,451.0
1174,1174,296.0,273.0
1175,1175,2320.0,554.0
1176,1176,421.0,363.0
1177,1177,2360.0,206.0
1178,1178,405.0,199.0
1179,1179,484.0,531.0
1180,1180,1499.0,350.0
1181,1181,1445.0,420.0
1182,1182,750.5,339.0
1183,1183,448.0,305.0
1184,1184,427.1,543.0
1185,1185,425.0,330.0
1186,1186,425.0,310.0
1187,1187,760.5,310.0
1188,1188,932.0,450.0
1189,1189,605.0,310.0
1190,1190,830.0,316.0
1191,1191,1594.0,518.0
1192,1192,481.0,522.0
1193,1193,333.9,300.0
1194,1194,1468.0,304.0
1195,1195,953.0,301.0
1196,1196,953.0,301.0
1197,1197,1487.0,560.0
1198,1198,1355.0,384.0
1199,1199,1407.0,327.0
1200,1200,725.0,530.0
1201,1201,474.0,411.0
1202,1202,286.5,250.0
1203,1203,1394.0,313.0
1204,1204,250.0,232.0
1205,1205,430.0,361.0
1206,1206,762.0,170.0
1207,1207,760.0,430.0
1208,1208,932.0,357.0
1209,1209,1629.0,508.0
1210,1210,2305.0,323.0
1211,1211,731.0,819.5
1212,1212,432.0,380.0
1213,1213,734.0,363.0
1214,1214,1114.0,333.0
1215,1215,2090.0,364.0
1216,1216,884.0,543.0
1217,1217,417.0,549.0
1218,1218,326.0,198.0
1219,1219,441.0,303.0
1220,1220,826.0,353.0
1221,1221,329.0,259.0
1222,1222,2090.0,600.0
1223,1223,1534.0,541.0
1224,1224,645.5,762.5
1225,1225,1910.0,550.0
1226,1226,844.0,333.0
1227,1227,1634.0,509.0
1228,1228,413.0,534.0
1229,1229,366.0,309.0
1230,1230,502.0,451.0
1231,1231,296.0,273.0
1232,1232,795.0,311.0
1233,1233,887.0,360.0
1234,1234,762.0,1005.0
1235,1235,950.5,350.0
1236,1236,142.0,530.0
1237,1237,1004.0,110.0
1238,1238,544.0,70.0
1239,1239,1064.0,70.0
1240,1240,105.5,603.5
1241,1241,884.0,60.0
1242,1242,1684.0,70.0
1243,1243,820.0,60.0
1244,1244,416.0,70.0
1245,1245,200.0,325.0
1246,1246,851.0,257.0
1247,1247,406.0,531.0
1248,1248,1724.0,344.0
1249,1249,932.0,454.0
1250,1250,413.0,303.0
1251,1251,2106.0,353.0
1252,1252,2054.0,383.0
1253,1253,975.0,664.0
1254,1254,2321.0,334.0
1255,1255,598.5,280.0
1256,1256,1796.5,424.5
1257,1257,712.5,300.0
1258,1258,867.0,373.5
1259,1259,799.0,70.0
1260,1260,601.0,70.0
1261,1261,884.0,60.0
1262,1262,364.0,70.0
1263,1263,284.0,70.0
1264,1264,1911.0,70.0
1265,1265,875.0,585.0
1266,1266,586.0,293.0
1267,1267,760.0,309.0
1268,1268,421.0,363.0
1269,1269,2040.0,544.0
1270,1270,1259.0,219.0
1271,1271,546.0,370.0
1272,1272,766.0,543.0
1273,1273,932.0,357.0
1274,1274,417.0,293.0
1275,1275,2164.0,302.0
1276,1276,435.0,544.0
1277,1277,2000.0,354.0
1278,1278,870.0,550.0
1279,1279,1345.5,312.0
1280,1280,671.0,200.0
1281,1281,664.0,291.0
1282,1282,450.0,1180.0
1283,1283,463.0,333.0
1284,1284,1807.0,282.0
1285,1285,388.5,284.0
1286,1286,1524.0,303.0
1287,1287,449.0,318.0
1288,1288,414.0,553.0
1289,1289,364.0,311.0
1290,1290,828.0,534.0
1291,1291,373.0,329.0
1292,1292,310.7,449.5
1293,1293,888.0,553.0
1294,1294,888.0,553.0
1295,1295,513.0,551.0
1296,1296,755.0,550.0
1297,1297,2040.0,544.0
1298,1298,862.0,261.0
1299,1299,876.0,353.0
1300,1300,852.0,230.0
1301,1301,944.0,371.0
1302,1302,962.0,300.0
1303,1303,441.0,303.0
1304,1304,479.0,161.0
1305,1305,2347.0,180.0
1306,1306,182.0,330.0
1307,1307,878.0,323.0
1308,1308,2340.0,242.0
1309,1309,1044.0,351.0
1310,1310,720.0,280.0
1311,1311,720.0,280.0
1312,1312,1590.0,354.0
1313,1313,869.0,363.0
1314,1314,1020.0,300.0
1315,1315,463.5,240.0
1316,1316,399.5,337.5
1317,1317,1607.0,354.0
1318,1318,1191.0,200.0
1319,1319,310.7,459.5
1320,1320,310.7,293.0
1321,1321,415.0,288.0
1322,1322,399.5,290.0
1323,1323,888.0,553.0
1324,1324,888.0,553.0
1325,1325,879.8,573.0
1326,1326,417.0,311.0
1327,1327,640.0,628.0
1328,1328,780.0,553.0
1329,1329,430.0,361.0
1330,1330,430.0,361.0
1331,1331,1259.0,219.0
1332,1332,2353.0,380.0
1333,1333,519.0,323.0
1334,1334,1925.0,399.0
1335,1335,320.0,158.0
1336,1336,750.5,339.0
1337,1337,1376.0,508.0
1338,1338,499.0,220.0
1339,1339,533.5,277.0
1340,1340,823.0,353.0
1341,1341,1724.0,361.0
1342,1342,837.0,537.0
1343,1343,391.0,321.0
1344,1344,309.0,300.0
1345,1345,518.0,442.0
1346,1346,364.0,303.0
1347,1347,726.0,60.0
1348,1348,726.0,60.0
1349,1349,953.0,60.0
1350,1350,414.0,70.0
1351,1351,1664.0,70.0
1352,1352,589.0,60.0
1353,1353,371.0,60.0
1354,1354,1614.0,70.0
1355,1355,1004.0,60.0
1356,1356,718.0,60.0
1357,1357,420.0,353.0
1358,1358,356.0,328.0
1359,1359,425.5,279.0
1360,1360,776.0,543.0
1361,1361,570.0,250.0
1362,1362,645.0,370.0
1363,1363,844.0,333.0
1364,1364,844.0,333.0
1365,1365,315.0,218.0
1366,1366,1350.0,300.0
1367,1367,794.5,302.0
1368,1368,820.0,60.0
1369,1369,383.0,70.0
1370,1370,1200.0,100.0
1371,1371,123.5,1045.5
1372,1372,514.0,70.0
1373,1373,1044.0,60.0
1374,1374,953.0,70.0
1375,1375,776.0,60.0
1376,1376,125.5,640.0
1377,1377,414.0,70.0
1378,1378,417.0,293.0
1379,1379,499.0,220.0
1380,1380,794.5,302.0
1381,1381,680.0,320.0
1382,1382,388.0,299.0
1383,1383,2353.0,370.0
1384,1384,338.0,293.0
1385,1385,370.0,574.0
1386,1386,395.0,405.0
1387,1387,925.0,330.0
1388,1388,868.5,492.0
1389,1389,604.0,500.0
1390,1390,2000.0,280.0
1391,1391,732.0,249.0
1392,1392,2295.0,364.0
1393,1393,844.0,333.0
1394,1394,315.0,218.0
1395,1395,1519.0,341.0
1396,1396,813.0,320.0
1397,1397,700.0,182.0
1398,1398,733.0,541.0
1399,1399,1773.0,266.0
1400,1400,1468.0,300.0
1401,1401,427.1,543.0
1402,1402,1028.0,310.0
1403,1403,312.0,320.0
1404,1404,2197.0,324.0
1405,1405,878.0,531.0
1406,1406,464.0,278.0
1407,1407,2290.0,279.0
1408,1408,645.5,280.0
1409,1409,2330.0,586.0
1410,1410,280.0,281.0
1411,1411,1004.0,453.0
1412,1412,602.0,258.0
1413,1413,1401.0,350.0
1414,1414,1519.0,760.0
1415,1415,1600.0,310.0
1416,1416,264.0,343.0
1417,1417,743.0,280.0
1418,1418,953.0,548.0
1419,1419,600.0,304.0
1420,1420,1232.0,321.0
1421,1421,463.0,333.0
1422,1422,528.0,344.0
1423,1423,869.0,299.0
1424,1424,479.5,347.0
1425,1425,359.0,299.0
1426,1426,2000.0,274.0
1427,1427,643.0,273.0
1428,1428,417.8,433.0
1429,1429,1004.0,534.0
1430,1430,2382.0,535.0
1431,1431,1334.5,213.5
1432,1432,878.0,531.0
1433,1433,1501.5,454.0
1434,1434,435.0,544.0
1435,1435,876.0,353.0
1436,1436,500.0,350.0
1437,1437,417.0,549.0
1438,1438,782.0,323.0
1439,1439,373.0,323.0
1440,1440,313.5,549.5
1441,1441,1686.0,294.0
1442,1442,1050.0,554.0
1443,1443,384.0,282.0
1444,1444,674.0,310.0
1445,1445,720.0,279.0
1446,1446,455.5,251.0
1447,1447,198.5,265.0
1448,1448,1468.0,580.0
1449,1449,1644.0,320.0
1450,1450,384.0,310.0
1451,1451,725.0,444.0
1452,1452,1150.0,300.0
1453,1453,841.0,551.0
1454,1454,2397.0,474.0
1455,1455,514.0,431.0
1456,1456,413.0,303.0
1457,1457,2040.0,564.0
1458,1458,1044.0,543.0
1459,1459,780.0,60.0
1460,1460,884.0,70.0
1461,1461,414.0,70.0
1462,1462,832.0,80.0
1463,1463,773.0,70.0
1464,1464,371.0,70.0
1465,1465,727.0,60.0
1466,1466,1585.0,70.0
1467,1467,425.0,310.0
1468,1468,564.0,543.0
1469,1469,775.0,287.0
1470,1470,354.0,283.0
1471,1471,664.0,329.0
1472,1472,1504.5,664.0
1473,1473,815.0,249.0
1474,1474,1058.0,351.0
1475,1475,2000.0,560.0
1476,1476,363.0,541.0
1477,1477,191.5,320.0
1478,1478,2395.0,315.0
1479,1479,1010.0,70.0
1480,1480,726.0,60.0
1481,1481,773.0,70.0
1482,1482,727.0,60.0
1483,1483,776.0,70.0
1484,1484,709.0,70.0
1485,1485,464.0,80.0
1486,1486,776.0,60.0
1487,1487,1004.0,70.0
1488,1488,299.0,70.0
1489,1489,313.5,293.0
1490,1490,404.0,553.0
1491,1491,2000.0,554.0
1492,1492,1224.0,308.0
1493,1493,396.0,306.0
1494,1494,450.0,804.0
1495,1495,2410.0,564.0
1496,1496,878.0,323.0
1497,1497,430.0,309.0
1498,1498,425.0,310.0
1499,1499,664.0,311.0
1500,1500,1209.0,679.5
1501,1501,414.0,553.0
1502,1502,2119.0,330.0
1503,1503,310.7,403.5
1504,1504,1924.0,303.0
1505,1505,418.0,310.0
1506,1506,674.0,305.0
1507,1507,384.0,282.0
1508,1508,804.0,303.0
1509,1509,494.0,261.0
1510,1510,664.0,291.0
1511,1511,440.0,350.0
1512,1512,789.0,273.0
1513,1513,814.3,563.5
1514,1514,2295.0,364.0
1515,1515,939.0,218.0
1516,1516,1627.5,1083.5
1517,1517,1143.0,506.0
1518,1518,524.0,330.0
1519,1519,2200.0,160.0
1520,1520,1247.0,313.0
1521,1521,814.0,531.0
1522,1522,412.0,411.0
1523,1523,670.0,324.0
1524,1524,700.0,560.0
1525,1525,396.0,306.0
1526,1526,455.5,251.0
1527,1527,727.0,291.0
1528,1528,923.0,305.0
1529,1529,232.0,350.0
1530,1530,2295.0,364.0
1531,1531,430.0,361.0
1532,1532,350.0,334.0
1533,1533,2100.0,334.0
1534,1534,1650.0,219.0
1535,1535,2090.0,304.0
1536,1536,421.0,363.0
1537,1537,430.0,361.0
1538,1538,1980.0,324.0
1539,1539,902.0,330.0
1540,1540,600.0,304.0
1541,1541,918.0,323.0
1542,1542,1926.0,299.0
1543,1543,232.0,328.0
1544,1544,876.0,353.0
1545,1545,2106.0,353.0
1546,1546,2090.0,527.0
1547,1547,645.0,370.0
1548,1548,280.0,281.0
1549,1549,175.0,1143.0
1550,1550,427.1,543.0
1551,1551,675.0,554.0
1552,1552,2352.0,524.0
1553,1553,831.5,317.0
1554,1554,519.0,323.0
1555,1555,909.0,314.0
1556,1556,371.0,556.0
1557,1557,417.0,549.0
1558,1558,1154.0,529.0
1559,1559,2040.0,549.0
1560,1560,417.0,363.0
1561,1561,1802.0,313.0
1562,1562,826.0,353.0
1563,1563,808.0,373.0
1564,1564,826.0,353.0
1565,1565,320.5,311.0
1566,1566,643.0,273.0
1567,1567,776.0,541.0
1568,1568,2347.0,180.0
1569,1569,1291.5,766.5
1570,1570,263.0,280.0
1571,1571,284.0,323.0
1572,1572,2090.0,330.0
1573,1573,953.0,333.0
1574,1574,990.0,260.0
1575,1575,2090.0,364.0
1576,1576,776.0,543.0
1577,1577,430.0,361.0
1578,1578,844.0,333.0
1579,1579,350.0,334.0
1580,1580,1224.0,308.0
1581,1581,982.0,804.0
1582,1582,725.0,996.0
1583,1583,720.0,279.0
1584,1584,2250.0,544.0
1585,1585,1139.0,343.0
1586,1586,718.0,291.0
1587,1587,727.0,291.0
1588,1588,1266.0,553.0
1589,1589,2400.0,440.0
1590,1590,2200.0,90.0
1591,1591,1322.0,60.0
1592,1592,773.0,70.0
1593,1593,1210.0,150.0
1594,1594,509.0,70.0
1595,1595,1192.0,70.0
1596,1596,1014.0,60.0
1597,1597,820.0,60.0
1598,1598,404.0,291.0
1599,1599,1133.5,332.0
1600,1600,404.0,303.0
1601,1601,1176.0,320.0
1602,1602,868.0,323.0
1603,1603,1543.0,380.0
1604,1604,869.0,299.0
1605,1605,1114.0,330.0
1606,1606,425.5,279.0
1607,1607,425.5,279.0
1608,1608,479.0,161.0
1609,1609,2213.5,362.0
1610,1610,827.0,484.0
1611,1611,1720.0,261.0
1612,1612,407.0,551.0
1613,1613,879.8,573.0
1614,1614,1550.0,373.0
1615,1615,2382.0,535.0
1616,1616,2290.0,279.0
1617,1617,1679.0,318.0
1618,1618,454.0,511.0
1619,1619,2321.0,550.0
1620,1620,1576.0,550.0
1621,1621,375.0,357.0
1622,1622,1445.0,411.0
1623,1623,1164.0,553.0
1624,1624,768.0,250.0
1625,1625,1724.0,432.0
1626,1626,379.0,361.0
1627,1627,390.0,301.0
1628,1628,700.0,318.0
1629,1629,1558.0,344.0
1630,1630,874.0,330.0
1631,1631,2321.0,550.0
1632,1632,413.0,303.0
1633,1633,413.0,291.0
1634,1634,1260.0,370.0
1635,1635,2090.0,364.0
1636,1636,280.0,281.0
1637,1637,868.0,323.0
1638,1638,253.0,395.0
1639,1639,732.0,550.0
1640,1640,1600.0,330.0
1641,1641,533.5,277.0
1642,1642,1516.0,395.0
1643,1643,758.0,398.0
1644,1644,782.0,329.0
1645,1645,373.0,323.0
1646,1646,861.5,322.0
1647,1647,1924.0,303.0
1648,1648,2230.0,254.0
1649,1649,927.0,257.0
1650,1650,250.0,207.0
1651,1651,284.0,239.0
1652,1652,2040.0,454.0
1653,1653,500.0,380.0
1654,1654,862.0,279.0
1655,1655,370.0,362.0
1656,1656,320.0,158.0
1657,1657,1260.0,539.0
1658,1658,791.0,321.0
1659,1659,310.7,293.0
1660,1660,211.5,299.0
1661,1661,505.0,304.0
1662,1662,232.0,515.0
1663,1663,511.0,281.0
1664,1664,884.0,543.0
1665,1665,300.0,258.0
1666,1666,2224.0,321.0
1667,1667,820.0,229.0
1668,1668,1089.0,573.0
1669,1669,2360.0,540.0
1670,1670,371.0,548.0
1671,1671,416.0,303.0
1672,1672,416.0,303.0
1673,1673,425.0,454.0
1674,1674,1044.0,629.0
1675,1675,2357.0,499.0
1676,1676,813.0,320.0
1677,1677,1524.0,303.0
1678,1678,500.0,379.0
1679,1679,414.0,553.0
1680,1680,791.0,321.0
1681,1681,2040.0,549.0
1682,1682,315.0,218.0
1683,1683,438.0,207.0
1684,1684,780.0,553.0
1685,1685,939.0,835.5
1686,1686,1629.0,508.0
1687,1687,417.0,311.0
1688,1688,354.0,283.0
1689,1689,338.0,293.0
1690,1690,373.0,329.0
1691,1691,425.0,330.0
1692,1692,434.0,534.0
1693,1693,300.0,300.0
1694,1694,403.5,330.0
1695,1695,528.0,344.0
1696,1696,732.0,530.0
1697,1697,1149.0,299.0
1698,1698,1860.0,550.0
1699,1699,1291.5,368.5
1700,1700,645.5,367.5
1701,1701,643.0,273.0
1702,1702,1284.0,538.0
1703,1703,852.0,240.0
1704,1704,1140.0,575.0
1705,1705,480.0,527.0
1706,1706,844.0,333.0
1707,1707,444.0,333.0
1708,1708,953.0,548.0
1709,1709,263.0,328.0
1710,1710,175.5,319.0
1711,1711,1518.0,258.0
1712,1712,602.0,258.0
1713,1713,425.0,321.0
1714,1714,750.5,339.0
1715,1715,715.0,312.0
1716,1716,853.0,359.0
1717,1717,379.0,361.0
1718,1718,643.0,300.0
1719,1719,740.0,396.0
1720,1720,2345.0,159.0
1721,1721,920.0,330.0
1722,1722,310.7,729.5
1723,1723,266.0,405.0
1724,1724,1900.0,454.0
1725,1725,407.0,402.5
1726,1726,936.0,400.0
1727,1727,867.0,373.5
1728,1728,1326.0,373.5
1729,1729,436.5,547.5
1730,1730,673.5,178.5
1731,1731,1796.5,424.5
1732,1732,1326.0,373.5
1733,1733,2220.0,474.0
1734,1734,425.0,310.0
1735,1735,1909.0,350.0
1736,1736,878.0,561.0
1737,1737,1679.0,318.0
1738,1738,2321.0,544.0
1739,1739,549.0,625.0
1740,1740,2260.0,344.0
1741,1741,970.0,553.0
1742,1742,389.0,343.0
1743,1743,479.0,161.0
1744,1744,260.0,300.0
1745,1745,744.0,180.0
1746,1746,744.0,492.0
1747,1747,1519.0,341.0
1748,1748,284.0,312.0
1749,1749,1530.0,330.0
1750,1750,768.0,250.0
1751,1751,1650.0,554.0
1752,1752,2000.0,580.0
1753,1753,727.0,291.0
1754,1754,727.0,291.0
1755,1755,881.3,573.0
1756,1756,880.1,543.0
1757,1757,373.0,350.0
1758,1758,2201.0,350.0
1759,1759,514.0,431.0
1760,1760,820.0,753.0
1761,1761,439.0,309.0
1762,1762,1004.0,534.0
1763,1763,310.7,313.0
1764,1764,1064.0,309.0
1765,1765,260.0,327.0
1766,1766,1224.0,260.0
1767,1767,827.0,563.0
1768,1768,494.0,281.0
1769,1769,326.0,321.0
1770,1770,441.0,259.0
1771,1771,727.0,291.0
1772,1772,881.3,573.0
1773,1773,373.0,323.0
1774,1774,1884.0,303.0
1775,1775,399.5,290.0
1776,1776,418.0,304.0
1777,1777,1050.0,580.0
1778,1778,384.0,294.0
1779,1779,733.0,541.0
1780,1780,410.0,280.0
1781,1781,494.0,281.0
1782,1782,468.0,259.0
1783,1783,782.0,311.0
1784,1784,791.0,321.0
1785,1785,450.0,1100.0
1786,1786,2000.0,560.0
1787,1787,1139.0,343.0
1788,1788,455.5,251.0
1789,1789,718.0,291.0
1790,1790,880.1,543.0
1791,1791,514.0,431.0
1792,1792,430.0,309.0
1793,1793,425.0,330.0
1794,1794,382.0,321.0
1795,1795,782.0,311.0
1796,1796,1924.0,417.5
1797,1797,804.0,303.0
1798,1798,494.0,261.0
1799,1799,455.5,251.0
1800,1800,670.0,321.0
1801,1801,424.5,413.0
1802,1802,549.0,336.0
1803,1803,514.0,431.0
1804,1804,296.0,273.0
1805,1805,2326.0,550.0
1806,1806,150.5,507.0
1807,1807,337.0,491.0
1808,1808,354.0,283.0
1809,1809,1164.0,553.0
1810,1810,932.0,354.0
1811,1811,519.0,323.0
1812,1812,720.0,554.0
1813,1813,1470.0,324.0
1814,1814,766.0,543.0
1815,1815,413.0,199.0
1816,1816,665.5,349.0
1817,1817,182.0,330.0
1818,1818,164.5,312.0
1819,1819,814.0,531.0
1820,1820,925.0,330.0
1821,1821,405.0,537.0
1822,1822,443.0,541.0
1823,1823,1038.5,302.0
1824,1824,1010.0,553.0
1825,1825,1468.0,310.0
1826,1826,700.0,290.0
1827,1827,325.0,580.0
1828,1828,1139.0,343.0
1829,1829,2220.0,294.0
1830,1830,2397.0,430.0
1831,1831,373.0,344.0
1832,1832,757.0,343.0
1833,1833,820.0,459.0
1834,1834,299.0,70.0
1835,1835,90.0,1180.0
1836,1836,758.0,110.0
1837,1837,726.0,60.0
1838,1838,2054.0,70.0
1839,1839,776.0,60.0
1840,1840,299.0,70.0
1841,1841,509.0,70.0
1842,1842,531.0,60.0
1843,1843,547.0,70.0
1844,1844,544.0,543.0
1845,1845,399.5,309.5
1846,1846,600.0,304.0
1847,1847,213.5,320.0
1848,1848,2267.0,220.0
1849,1849,1324.0,376.0
1850,1850,1995.0,279.0
1851,1851,882.0,369.0
1852,1852,844.0,333.0
1853,1853,444.0,333.0
1854,1854,2000.0,574.0
1855,1855,1499.5,757.5
1856,1856,1925.0,399.0
1857,1857,160.0,432.0
1858,1858,404.0,553.0
1859,1859,1259.0,500.0
1860,1860,444.0,511.0
1861,1861,1014.0,323.0
1862,1862,1773.0,266.0
1863,1863,1720.0,261.0
1864,1864,441.5,542.0
1865,1865,296.0,276.0
1866,1866,182.0,519.0
1867,1867,982.0,337.0
1868,1868,528.0,344.0
1869,1869,827.5,312.0
1870,1870,2040.0,549.0
1871,1871,869.0,299.0
1872,1872,1114.0,330.0
1873,1873,484.0,731.0
1874,1874,320.5,311.0
1875,1875,757.0,343.0
1876,1876,1276.0,310.0
1877,1877,1065.0,330.0
1878,1878,549.0,348.0
1879,1879,1456.5,514.0
1880,1880,421.0,343.0
1881,1881,454.0,386.0
1882,1882,408.0,531.0
1883,1883,2190.0,304.0
1884,1884,1410.0,294.0
1885,1885,1389.0,307.0
1886,1886,474.0,411.0
1887,1887,424.5,404.0
1888,1888,2222.0,350.0
1889,1889,849.0,523.0
1890,1890,486.0,441.0
1891,1891,605.0,310.0
1892,1892,406.0,531.0
1893,1893,1650.0,540.0
1894,1894,404.0,303.0
1895,1895,862.0,279.0
1896,1896,830.0,316.0
1897,1897,1884.0,303.0
1898,1898,519.0,323.0
1899,1899,454.0,511.0
1900,1900,163.5,517.0
1901,1901,497.0,625.0
1902,1902,1260.0,370.0
1903,1903,799.0,363.0
1904,1904,799.0,363.0
1905,1905,1140.0,585.0
1906,1906,932.0,514.0
1907,1907,421.0,343.0
1908,1908,877.5,855.5
1909,1909,421.0,561.0
1910,1910,564.0,543.0
1911,1911,441.0,303.0
1912,1912,441.0,303.0
1913,1913,329.0,259.0
1914,1914,320.5,311.0
1915,1915,776.0,543.0
1916,1916,791.0,321.0
1917,1917,782.0,323.0
1918,1918,720.0,279.0
1919,1919,1457.5,863.0
1920,1920,450.0,332.0
1921,1921,727.0,291.0
1922,1922,2347.0,234.0
1923,1923,879.8,573.0
1924,1924,425.0,310.0
1925,1925,1065.0,330.0
1926,1926,384.0,310.0
1927,1927,450.0,327.0
1928,1928,2220.0,294.0
1929,1929,2197.0,300.0
1930,1930,2200.0,580.0
1931,1931,784.0,500.0
1932,1932,982.0,460.0
1933,1933,878.0,323.0
1934,1934,454.0,523.0
1935,1935,413.0,303.0
1936,1936,896.0,311.0
1937,1937,464.0,278.0
1938,1938,836.5,277.0
1939,1939,2040.0,580.0
1940,1940,420.0,353.0
1941,1941,2090.0,364.0
1942,1942,480.0,364.0
1943,1943,869.0,363.0
1944,1944,918.0,302.0
1945,1945,441.0,303.0
1946,1946,1550.0,70.0
1947,1947,1724.0,120.0
1948,1948,513.0,60.0
1949,1949,383.0,75.0
1950,1950,962.0,60.0
1951,1951,776.0,100.0
1952,1952,110.0,330.0
1953,1953,1266.0,60.0
1954,1954,383.0,70.0
1955,1955,145.5,258.0
1956,1956,868.0,323.0
1957,1957,397.0,311.0
1958,1958,474.0,503.0
1959,1959,600.0,1150.0
1960,1960,284.0,231.0
1961,1961,440.0,580.0
1962,1962,939.5,483.5
1963,1963,1259.0,219.0
1964,1964,484.0,543.0
1965,1965,713.5,418.0
1966,1966,2119.0,184.0
1967,1967,422.5,300.0
1968,1968,844.0,303.0
1969,1969,464.0,278.0
1970,1970,2352.0,530.0
1971,1971,916.0,466.0
1972,1972,2260.0,625.0
1973,1973,436.5,317.5
1974,1974,541.5,516.5
1975,1975,413.5,404.5
1976,1976,777.0,543.0
1977,1977,2350.0,394.0
1978,1978,776.0,391.0
1979,1979,1695.5,362.0
1980,1980,366.0,309.0
1981,1981,232.0,555.0
1982,1982,2257.0,710.0
1983,1983,782.0,635.0
1984,1984,430.0,361.0
1985,1985,1565.0,200.0
1986,1986,425.5,361.0
1987,1987,216.5,380.0
1988,1988,869.0,333.0
1989,1989,1149.0,299.0
1990,1990,479.0,161.0
1991,1991,844.0,333.0
1992,1992,734.0,309.0
1993,1993,387.0,311.0
1994,1994,1864.0,280.0
1995,1995,640.0,653.0
1996,1996,909.5,868.5
1997,1997,2090.0,347.0
1998,1998,359.0,299.0
1999,1999,2350.0,544.0
2000,2000,531.5,1153.5
2001,2001,350.0,334.0
2002,2002,315.0,218.0
2003,2003,1144.0,311.0
2004,2004,474.0,397.0
2005,2005,397.0,311.0
2006,2006,685.0,378.0
2007,2007,329.0,241.0
2008,2008,983.0,868.5
2009,2009,776.0,391.0
2010,2010,479.0,161.0
2011,2011,685.0,378.0
2012,2012,2040.0,544.0
2013,2013,953.0,548.0
2014,2014,2005.0,545.0
2015,2015,1600.0,330.0
2016,2016,640.0,628.0
2017,2017,878.0,351.0
2018,2018,962.0,568.0
2019,2019,945.0,324.0
2020,2020,438.0,212.0
2021,2021,286.0,330.0
2022,2022,232.0,485.0
2023,2023,777.0,636.0
2024,2024,714.0,245.0
2025,2025,2357.0,239.0
2026,2026,182.0,348.0
2027,2027,2382.0,550.0
2028,2028,413.0,303.0
2029,2029,404.0,303.0
2030,2030,435.0,544.0
2031,2031,356.0,331.0
2032,2032,884.0,543.0
2033,2033,883.5,1004.0
2034,2034,2300.0,304.0
2035,2035,764.0,209.0
2036,2036,1324.0,253.0
2037,2037,844.0,303.0
2038,2038,844.0,329.0
2039,2039,683.0,861.5
2040,2040,1760.0,299.0
2041,2041,625.5,329.0
2042,2042,2282.0,320.0
2043,2043,868.0,323.0
2044,2044,900.0,230.0
2045,2045,826.0,353.0
2046,2046,740.0,328.0
2047,2047,416.0,303.0
2048,2048,420.0,353.0
2049,2049,826.0,353.0
2050,2050,826.0,353.0
2051,2051,869.0,348.0
2052,2052,484.0,713.0
2053,2053,685.0,771.0
2054,2054,645.5,298.0
2055,2055,444.0,333.0
2056,2056,586.0,293.0
2057,2057,752.0,329.0
2058,2058,597.0,70.0
2059,2059,365.0,70.0
2060,2060,404.0,70.0
2061,2061,944.0,60.0
2062,2062,315.0,60.0
2063,2063,296.0,60.0
2064,2064,299.0,70.0
2065,2065,509.0,70.0
2066,2066,142.0,520.0
2067,2067,777.0,70.0
2068,2068,475.0,490.0
2069,2069,1239.0,249.0
2070,2070,2353.0,380.0
2071,2071,862.0,261.0
2072,2072,1247.0,313.0
2073,2073,920.0,330.0
2074,2074,310.7,279.5
2075,2075,2000.0,554.0
2076,2076,2000.0,442.0
2077,2077,674.0,305.0
2078,2078,867.0,373.5
2079,2079,1326.0,373.5
2080,2080,436.5,397.5
2081,2081,1900.0,454.0
2082,2082,932.5,345.5
2083,2083,867.0,373.5
2084,2084,541.5,384.5
2085,2085,673.5,178.5
2086,2086,1614.0,70.0
2087,2087,953.0,60.0
2088,2088,459.0,729.0
2089,2089,405.0,199.0
2090,2090,484.0,531.0
2091,2091,375.0,357.0
2092,2092,720.0,291.0
2093,2093,2305.0,323.0
2094,2094,654.0,320.0
2095,2095,449.0,299.0
