Fleng,Fwidth
470.0,560.0
537.0,554.0
944.0,553.0
454.0,553.0
773.0,473.0
798.0,601.0
450.0,1124.0
735.0,579.0
858.0,553.0
458.5,533.0
1100.0,383.0
2320.0,677.0
609.5,414.0
790.0,403.0
1820.0,350.0
420.0,551.0
845.0,533.0
766.0,363.0
167.0,476.0
494.0,533.0
407.0,573.0
543.0,534.0
426.0,423.0
513.5,310.0
903.0,553.0
735.0,580.0
429.0,363.0
830.0,544.0
2405.0,554.0
345.0,543.0
408.0,553.0
2395.0,450.0
500.0,380.0
729.5,646.0
898.5,371.8
612.5,481.0
653.5,385.3
971.0,543.0
2405.0,560.0
782.0,541.0
2040.0,575.0
205.0,560.0
932.0,489.0
395.0,523.0
470.0,554.0
1905.0,574.0
357.0,568.0
476.0,60.0
479.0,70.0
1000.0,99.0
847.0,60.0
847.0,60.0
1486.0,70.0
426.0,60.0
764.0,70.0
2313.0,70.0
394.0,60.0
521.0,573.0
858.5,571.0
1983.5,304.0
418.0,526.0
886.0,533.0
868.0,553.0
932.0,330.0
300.0,380.0
700.0,560.0
414.0,323.0
2200.0,580.0
548.0,411.0
1595.0,534.0
813.0,553.0
518.0,554.0
904.0,553.0
350.0,415.0
582.0,299.0
869.0,543.0
272.0,778.0
858.0,553.0
2280.0,534.0
725.0,882.0
518.0,554.0
775.0,463.0
845.0,533.0
417.0,531.0
276.0,551.0
696.0,533.0
518.0,554.0
539.5,483.0
390.0,413.5
593.5,385.3
612.5,508.5
2076.5,483.0
2076.5,483.0
729.5,646.0
539.5,483.0
628.5,458.5
1252.0,70.0
1980.0,554.0
340.0,560.0
1107.0,563.0
844.0,553.0
458.5,533.0
885.0,294.0
808.0,543.0
410.0,554.0
766.0,363.0
2000.0,554.0
1920.0,330.0
451.0,554.0
464.0,399.0
535.0,553.0
700.0,379.0
417.0,531.0
1264.0,629.0
764.0,406.0
582.0,299.0
624.0,346.0
971.0,553.0
764.0,463.0
808.0,543.0
1149.5,494.0
521.0,1123.0
1735.0,573.0
944.0,533.0
2090.0,534.0
452.0,534.0
913.0,573.0
416.0,573.0
500.0,574.0
897.0,70.0
766.0,73.0
426.0,60.0
414.0,60.0
910.0,60.0
450.0,80.0
407.0,60.0
918.0,70.0
450.0,60.0
416.0,70.0
400.0,382.0
1128.0,373.0
232.0,413.0
345.0,543.0
556.0,175.0
1361.0,623.0
714.0,364.0
869.0,543.0
300.0,778.0
405.0,569.0
364.0,553.0
2323.0,544.0
850.0,553.0
205.0,360.0
1617.0,269.0
1264.0,386.0
463.0,531.0
683.0,422.0
1350.0,385.0
1980.0,580.0
1984.0,442.0
416.0,553.0
1768.0,600.0
900.0,313.0
600.0,529.0
600.0,580.0
414.0,553.0
1212.5,267.0
944.0,553.0
423.0,541.0
754.0,120.0
1812.0,60.0
528.0,60.0
971.0,70.0
1641.0,100.0
935.0,70.0
533.0,70.0
748.0,71.0
910.0,60.0
514.0,70.0
419.0,553.0
2348.0,544.0
521.0,573.0
859.0,573.0
467.5,533.0
426.0,423.0
426.0,423.0
847.0,573.0
1952.0,798.0
1902.0,606.0
868.0,300.0
2018.5,542.0
2320.0,554.0
755.0,551.0
320.0,432.0
532.0,160.0
259.5,280.0
410.0,542.0
357.0,568.0
357.0,566.0
489.0,380.0
850.0,300.0
766.0,363.0
521.0,573.0
606.0,430.0
2395.0,650.0
562.5,410.0
903.0,553.0
886.0,533.0
735.0,580.0
500.0,580.0
200.0,900.0
764.0,358.0
1200.0,755.0
829.0,553.0
800.0,551.0
800.0,551.0
771.0,270.0
458.5,533.0
458.5,533.0
439.5,551.0
944.0,553.0
971.0,543.0
696.0,533.0
408.0,553.0
408.0,553.0
2319.0,554.0
2319.0,534.0
862.0,175.0
2320.0,554.0
479.0,431.0
416.0,553.0
2280.0,534.0
2342.0,574.0
465.0,590.0
1200.0,942.0
2319.0,554.0
2319.0,534.0
624.0,579.0
160.0,380.0
774.0,543.0
514.0,573.0
847.0,70.0
378.0,70.0
962.0,450.0
900.0,568.0
955.0,391.0
913.0,650.0
2040.0,575.0
955.0,391.0
276.0,551.0
364.0,416.0
464.0,391.0
2000.0,554.0
509.0,432.0
446.0,543.0
447.0,521.0
518.0,573.0
2091.0,550.0
1863.0,1124.0
882.0,436.0
550.0,330.0
500.0,554.0
773.0,461.0
808.0,543.0
388.5,541.0
1863.0,1124.0
494.0,417.0
489.0,541.0
458.5,533.0
467.5,533.0
2350.0,424.0
738.0,553.0
879.0,553.0
883.5,412.0
811.5,369.0
162.0,495.0
1200.0,1200.0
2000.0,560.0
1100.0,456.0
494.0,417.0
2320.0,560.0
458.5,533.0
510.0,70.0
1307.0,70.0
879.0,70.0
935.0,60.0
845.0,70.0
364.0,60.0
550.0,110.0
2204.0,60.0
2313.0,70.0
1752.0,60.0
2295.0,683.0
700.0,361.0
1540.0,552.0
2398.0,430.0
514.0,343.0
775.0,499.0
420.0,551.0
413.0,521.0
715.0,676.0
1433.0,600.0
510.0,544.0
860.0,475.0
520.5,328.0
500.0,554.0
811.5,369.0
773.0,553.0
514.0,573.0
944.0,533.0
426.0,423.0
407.0,573.0
1284.0,383.0
300.0,380.0
407.0,573.0
781.0,278.0
1128.0,373.0
584.0,553.0
182.0,1034.0
762.0,393.0
535.0,504.0
839.0,503.0
857.0,470.0
162.0,932.0
764.0,553.0
467.5,533.0
543.0,534.0
1535.0,554.0
2320.0,364.0
784.0,533.0
620.0,574.0
1735.0,573.0
953.0,533.0
395.0,523.0
1331.5,599.5
450.0,437.0
494.0,533.0
1034.0,573.0
847.0,573.0
738.0,553.0
1284.0,383.0
702.0,699.5
474.0,534.0
781.0,278.0
845.0,533.0
548.0,423.0
2090.0,554.0
1264.0,603.0
700.0,550.0
384.0,519.0
200.0,1050.0
420.0,385.0
1617.0,269.0
1212.0,357.5
950.0,397.0
450.0,437.0
394.0,533.0
2417.0,450.0
857.0,470.0
2000.0,554.0
443.0,436.0
467.5,533.0
1128.0,450.0
1094.0,553.0
919.0,543.0
850.0,424.0
764.0,358.0
419.0,423.0
521.0,1123.0
1275.0,350.0
397.5,798.0
550.0,330.0
864.5,560.0
470.0,554.0
458.5,533.0
518.0,573.0
764.0,358.0
1902.0,423.0
953.0,533.0
467.5,533.0
543.0,534.0
500.0,554.0
886.0,533.0
2000.0,574.0
845.0,533.0
2280.0,534.0
2280.0,534.0
1577.0,554.0
1752.0,311.0
1595.0,300.0
2280.0,534.0
853.0,531.0
444.0,523.0
467.5,533.0
715.0,676.0
414.0,573.0
1558.5,200.0
836.0,523.0
2040.0,530.0
2063.0,554.0
474.0,554.0
882.0,540.0
2090.0,534.0
847.0,573.0
1752.0,550.0
738.0,553.0
2280.0,534.0
2360.0,544.0
836.0,523.0
845.0,533.0
340.0,554.0
969.5,509.0
480.0,554.0
2372.0,100.0
535.0,60.0
120.0,1180.0
801.0,73.0
364.0,70.0
1517.0,70.0
450.0,80.0
521.0,70.0
700.0,150.0
400.0,70.0
1061.0,70.0
276.0,551.0
696.0,533.0
1050.0,433.0
345.0,543.0
2400.0,550.0
714.0,364.0
300.0,541.0
1449.0,553.0
1980.0,574.0
1980.0,580.0
418.0,526.0
1374.0,543.0
764.0,553.0
2040.0,530.0
519.0,220.0
1128.0,361.0
813.0,553.0
584.0,553.0
2319.0,534.0
496.5,441.0
859.0,553.0
620.0,581.0
267.0,250.0
1980.0,554.0
1980.0,560.0
2000.0,554.0
470.0,554.0
464.0,468.0
2150.0,344.0
879.0,551.0
847.0,573.0
2090.0,554.0
919.0,200.0
434.0,539.0
642.0,329.0
1402.0,418.0
2405.0,580.0
548.0,423.0
548.0,411.0
693.0,472.0
1577.0,560.0
2360.0,544.0
725.0,580.0
381.0,403.0
449.5,513.5
836.0,523.0
836.0,523.0
845.0,533.0
845.0,533.0
748.0,371.0
812.0,417.0
557.5,435.0
651.5,443.5
584.5,171.5
551.5,508.5
539.5,483.0
826.5,458.5
2016.0,458.5
651.5,443.5
121.5,473.0
426.0,60.0
1264.0,100.0
2313.0,62.0
899.0,70.0
905.0,60.0
514.0,70.0
414.0,70.0
509.0,70.0
454.0,70.0
412.0,60.0
140.0,475.0
514.0,70.0
580.0,544.0
562.0,299.0
467.5,533.0
435.0,419.0
383.0,527.0
944.0,553.0
2398.0,458.0
398.0,620.0
543.0,534.0
478.5,422.0
2040.0,534.0
500.0,574.0
885.0,361.0
451.0,554.0
971.0,553.0
458.5,533.0
2295.0,830.0
1000.0,300.0
418.0,554.0
868.0,533.0
364.0,343.0
364.0,343.0
1613.0,220.0
944.0,533.0
725.0,571.0
205.0,560.0
369.0,553.0
464.0,553.0
886.0,533.0
784.0,533.0
1100.0,551.0
882.0,540.0
610.0,530.0
464.0,480.0
463.0,531.0
725.0,524.0
180.0,550.0
830.0,664.0
910.0,553.0
813.0,553.0
813.0,553.0
1844.0,553.0
1984.0,442.0
500.0,380.0
380.0,1180.0
320.0,382.0
446.0,543.0
754.0,539.0
1346.0,160.0
624.0,346.0
580.0,544.0
859.0,553.0
1980.0,574.0
544.0,280.0
793.0,543.0
734.0,268.0
2040.0,569.0
546.0,471.0
1264.0,386.0
480.0,554.0
470.0,554.0
844.0,553.0
1955.0,580.0
750.0,568.0
773.0,553.0
874.0,553.0
2090.0,534.0
2090.0,534.0
419.0,423.0
1552.0,70.0
1812.0,60.0
2313.0,62.0
955.0,70.0
1334.0,70.0
791.0,70.0
120.0,900.0
944.0,70.0
532.0,237.0
1768.0,620.0
420.0,450.0
416.0,553.0
405.0,569.0
1437.0,393.0
829.0,553.0
932.0,451.0
509.0,378.0
1230.0,1110.0
426.0,423.0
450.0,437.0
762.0,489.0
592.0,452.0
556.0,242.0
2360.0,554.0
2312.0,554.0
1170.0,580.0
354.0,561.0
509.0,352.0
919.0,543.0
510.0,544.0
750.0,568.0
429.0,344.0
1332.0,364.0
450.0,437.0
2090.0,534.0
426.0,423.0
300.0,571.0
899.0,525.0
913.0,573.0
499.5,513.5
944.0,533.0
2000.0,574.0
1380.0,573.0
584.0,553.0
592.0,365.0
963.0,551.0
869.0,543.0
392.0,553.0
405.0,569.0
829.0,553.0
392.3,356.0
408.0,533.0
395.0,523.0
408.0,533.0
386.0,440.0
880.0,580.0
543.0,504.0
755.0,300.0
955.0,391.0
700.0,554.0
386.5,249.0
480.0,554.0
844.0,553.0
651.5,443.5
851.5,451.5
992.0,60.0
913.0,70.0
836.0,70.0
910.0,80.0
567.0,70.0
714.0,150.0
489.0,70.0
773.0,70.0
1334.0,70.0
847.0,60.0
364.0,70.0
1500.0,60.0
839.0,70.0
122.0,280.5
2372.0,70.0
642.0,70.0
755.0,60.0
364.0,60.0
575.0,424.0
1535.0,554.0
2100.0,574.0
300.0,384.0
784.0,533.0
535.0,553.0
368.0,293.0
700.0,179.0
500.0,430.0
971.0,543.0
1595.0,534.0
813.0,553.0
1214.0,406.0
150.5,405.0
2319.0,540.0
764.0,366.0
2040.0,544.0
514.0,573.0
383.0,543.0
1980.0,560.0
1902.0,423.0
458.5,533.0
944.0,533.0
426.0,423.0
2000.0,574.0
364.0,343.0
836.0,523.0
830.0,664.0
917.0,573.0
875.0,410.0
414.0,323.0
673.0,341.0
2020.0,424.0
383.0,527.0
1490.0,365.0
1564.0,463.0
935.0,533.0
764.0,553.0
1150.0,320.0
162.0,400.0
882.0,494.0
514.0,573.0
426.0,423.0
738.0,553.0
1902.0,554.0
847.0,573.0
764.0,553.0
434.0,519.0
2040.0,554.0
2198.5,532.0
764.0,356.0
163.5,395.0
2319.0,446.0
479.0,431.0
340.0,560.0
2350.0,564.0
2000.0,554.0
489.0,380.0
423.0,541.0
944.0,533.0
592.0,365.0
494.0,431.0
722.6,411.0
395.0,534.0
399.5,418.5
1844.0,573.0
416.0,571.0
897.0,421.0
263.5,230.0
476.0,423.0
1902.0,554.0
467.5,533.0
407.0,573.0
1084.0,553.0
414.0,323.0
2040.0,530.0
364.0,343.0
420.0,551.0
858.0,553.0
420.0,551.0
858.0,553.0
845.0,533.0
749.0,571.0
345.0,543.0
345.0,543.0
260.0,1122.0
592.0,624.0
382.0,365.0
1179.0,543.0
465.0,541.0
2018.5,542.0
755.0,553.0
384.0,519.0
1192.5,672.5
