Fleng,Fwidth
1629.0,508.0
417.0,311.0
354.0,283.0
338.0,293.0
373.0,329.0
425.0,330.0
434.0,534.0
300.0,300.0
403.5,330.0
528.0,344.0
732.0,530.0
1149.0,299.0
1860.0,550.0
1291.5,368.5
645.5,367.5
643.0,273.0
1284.0,538.0
852.0,240.0
1140.0,575.0
480.0,527.0
844.0,333.0
444.0,333.0
953.0,548.0
263.0,328.0
175.5,319.0
1518.0,258.0
602.0,258.0
425.0,321.0
750.5,339.0
715.0,312.0
853.0,359.0
379.0,361.0
643.0,300.0
740.0,396.0
2345.0,159.0
920.0,330.0
310.7,729.5
266.0,405.0
1900.0,454.0
407.0,402.5
936.0,400.0
867.0,373.5
1326.0,373.5
436.5,547.5
673.5,178.5
1796.5,424.5
1326.0,373.5
2220.0,474.0
425.0,310.0
1909.0,350.0
878.0,561.0
1679.0,318.0
2321.0,544.0
549.0,625.0
2260.0,344.0
970.0,553.0
389.0,343.0
479.0,161.0
260.0,300.0
744.0,180.0
744.0,492.0
1519.0,341.0
284.0,312.0
1530.0,330.0
768.0,250.0
1650.0,554.0
2000.0,580.0
727.0,291.0
727.0,291.0
881.3,573.0
880.1,543.0
373.0,350.0
2201.0,350.0
514.0,431.0
820.0,753.0
439.0,309.0
1004.0,534.0
310.7,313.0
1064.0,309.0
260.0,327.0
1224.0,260.0
827.0,563.0
494.0,281.0
326.0,321.0
441.0,259.0
727.0,291.0
881.3,573.0
373.0,323.0
1884.0,303.0
399.5,290.0
418.0,304.0
1050.0,580.0
384.0,294.0
733.0,541.0
410.0,280.0
494.0,281.0
468.0,259.0
782.0,311.0
791.0,321.0
450.0,1100.0
2000.0,560.0
1139.0,343.0
455.5,251.0
718.0,291.0
880.1,543.0
514.0,431.0
430.0,309.0
425.0,330.0
382.0,321.0
782.0,311.0
1924.0,417.5
804.0,303.0
494.0,261.0
455.5,251.0
670.0,321.0
424.5,413.0
549.0,336.0
514.0,431.0
296.0,273.0
2326.0,550.0
150.5,507.0
337.0,491.0
354.0,283.0
1164.0,553.0
932.0,354.0
519.0,323.0
720.0,554.0
1470.0,324.0
766.0,543.0
413.0,199.0
665.5,349.0
182.0,330.0
164.5,312.0
814.0,531.0
925.0,330.0
405.0,537.0
443.0,541.0
1038.5,302.0
1010.0,553.0
1468.0,310.0
700.0,290.0
325.0,580.0
1139.0,343.0
2220.0,294.0
2397.0,430.0
373.0,344.0
757.0,343.0
820.0,459.0
299.0,70.0
90.0,1180.0
758.0,110.0
726.0,60.0
2054.0,70.0
776.0,60.0
299.0,70.0
509.0,70.0
531.0,60.0
547.0,70.0
544.0,543.0
399.5,309.5
600.0,304.0
213.5,320.0
2267.0,220.0
1324.0,376.0
1995.0,279.0
882.0,369.0
844.0,333.0
444.0,333.0
2000.0,574.0
1499.5,757.5
1925.0,399.0
160.0,432.0
404.0,553.0
1259.0,500.0
444.0,511.0
1014.0,323.0
1773.0,266.0
1720.0,261.0
441.5,542.0
296.0,276.0
182.0,519.0
982.0,337.0
528.0,344.0
827.5,312.0
2040.0,549.0
869.0,299.0
1114.0,330.0
484.0,731.0
320.5,311.0
757.0,343.0
1276.0,310.0
1065.0,330.0
549.0,348.0
1456.5,514.0
421.0,343.0
454.0,386.0
408.0,531.0
2190.0,304.0
1410.0,294.0
1389.0,307.0
474.0,411.0
424.5,404.0
2222.0,350.0
849.0,523.0
486.0,441.0
605.0,310.0
406.0,531.0
1650.0,540.0
404.0,303.0
862.0,279.0
830.0,316.0
1884.0,303.0
519.0,323.0
454.0,511.0
163.5,517.0
497.0,625.0
1260.0,370.0
799.0,363.0
799.0,363.0
1140.0,585.0
932.0,514.0
421.0,343.0
877.5,855.5
421.0,561.0
564.0,543.0
441.0,303.0
441.0,303.0
329.0,259.0
320.5,311.0
776.0,543.0
791.0,321.0
782.0,323.0
720.0,279.0
1457.5,863.0
450.0,332.0
727.0,291.0
2347.0,234.0
879.8,573.0
425.0,310.0
1065.0,330.0
384.0,310.0
450.0,327.0
2220.0,294.0
2197.0,300.0
2200.0,580.0
784.0,500.0
982.0,460.0
878.0,323.0
454.0,523.0
413.0,303.0
896.0,311.0
464.0,278.0
836.5,277.0
2040.0,580.0
420.0,353.0
2090.0,364.0
480.0,364.0
869.0,363.0
918.0,302.0
441.0,303.0
1550.0,70.0
1724.0,120.0
513.0,60.0
383.0,75.0
962.0,60.0
776.0,100.0
110.0,330.0
1266.0,60.0
383.0,70.0
145.5,258.0
868.0,323.0
397.0,311.0
474.0,503.0
600.0,1150.0
284.0,231.0
440.0,580.0
939.5,483.5
1259.0,219.0
484.0,543.0
713.5,418.0
2119.0,184.0
422.5,300.0
844.0,303.0
464.0,278.0
2352.0,530.0
916.0,466.0
2260.0,625.0
436.5,317.5
541.5,516.5
413.5,404.5
777.0,543.0
2350.0,394.0
776.0,391.0
1695.5,362.0
366.0,309.0
232.0,555.0
2257.0,710.0
782.0,635.0
430.0,361.0
1565.0,200.0
425.5,361.0
216.5,380.0
869.0,333.0
1149.0,299.0
479.0,161.0
844.0,333.0
734.0,309.0
387.0,311.0
1864.0,280.0
640.0,653.0
909.5,868.5
2090.0,347.0
359.0,299.0
2350.0,544.0
531.5,1153.5
350.0,334.0
315.0,218.0
1144.0,311.0
474.0,397.0
397.0,311.0
685.0,378.0
329.0,241.0
983.0,868.5
776.0,391.0
479.0,161.0
685.0,378.0
2040.0,544.0
953.0,548.0
2005.0,545.0
1600.0,330.0
640.0,628.0
878.0,351.0
962.0,568.0
945.0,324.0
438.0,212.0
286.0,330.0
232.0,485.0
777.0,636.0
714.0,245.0
2357.0,239.0
182.0,348.0
2382.0,550.0
413.0,303.0
404.0,303.0
435.0,544.0
356.0,331.0
884.0,543.0
883.5,1004.0
2300.0,304.0
764.0,209.0
1324.0,253.0
844.0,303.0
844.0,329.0
683.0,861.5
1760.0,299.0
625.5,329.0
2282.0,320.0
868.0,323.0
900.0,230.0
826.0,353.0
740.0,328.0
416.0,303.0
420.0,353.0
826.0,353.0
826.0,353.0
869.0,348.0
484.0,713.0
685.0,771.0
645.5,298.0
444.0,333.0
586.0,293.0
752.0,329.0
597.0,70.0
365.0,70.0
404.0,70.0
944.0,60.0
315.0,60.0
296.0,60.0
299.0,70.0
509.0,70.0
142.0,520.0
777.0,70.0
475.0,490.0
1239.0,249.0
2353.0,380.0
862.0,261.0
1247.0,313.0
920.0,330.0
310.7,279.5
2000.0,554.0
2000.0,442.0
674.0,305.0
867.0,373.5
1326.0,373.5
436.5,397.5
1900.0,454.0
932.5,345.5
867.0,373.5
541.5,384.5
673.5,178.5
1614.0,70.0
953.0,60.0
459.0,729.0
405.0,199.0
484.0,531.0
375.0,357.0
720.0,291.0
2305.0,323.0
654.0,320.0
449.0,299.0
2134.0,353.0
370.0,560.0
640.0,628.0
484.0,549.0
1490.0,730.0
760.0,360.0
750.5,339.0
354.0,283.0
914.0,323.0
1247.0,311.0
2360.0,536.0
1924.0,291.0
511.0,281.0
1176.0,320.0
2200.0,160.0
1400.5,509.0
664.0,291.0
823.0,353.0
363.0,541.0
363.0,541.0
320.0,158.0
1470.0,324.0
373.0,323.0
1538.0,655.0
511.0,152.0
976.0,220.0
1874.0,537.0
1499.0,350.0
449.0,318.0
731.0,400.5
932.0,354.0
1209.0,301.0
388.0,299.0
384.0,373.0
914.0,324.0
743.0,280.0
1089.0,573.0
2279.0,538.0
828.0,443.0
782.0,329.0
920.0,330.0
1720.0,1071.0
2400.0,574.0
1810.0,550.0
2398.0,320.0
213.5,362.0
1650.0,219.0
484.0,549.0
286.0,310.0
286.0,330.0
296.0,273.0
232.0,485.0
450.0,544.0
480.0,600.0
1020.0,300.0
437.0,311.0
643.0,273.0
1142.0,491.0
350.0,334.0
500.0,1180.0
474.0,330.0
2320.0,288.0
884.0,543.0
780.0,553.0
884.0,543.0
740.5,348.0
2134.0,353.0
320.0,158.0
320.0,158.0
1686.0,294.0
443.0,541.0
1010.0,553.0
905.0,327.0
371.0,60.0
780.0,60.0
299.0,70.0
110.0,330.0
514.0,70.0
464.0,70.0
413.0,303.0
1284.0,329.0
975.0,330.0
416.0,303.0
750.0,344.0
449.5,826.5
1139.0,343.0
1558.0,344.0
1150.0,300.0
326.0,321.0
414.0,261.0
1760.0,280.0
2150.0,554.0
366.0,543.0
486.0,441.0
416.0,70.0
100.0,494.0
814.0,80.0
1004.0,70.0
511.0,60.0
416.0,70.0
1266.0,60.0
1007.0,60.0
564.0,60.0
123.5,528.0
377.0,385.0
364.0,311.0
364.0,311.0
782.0,329.0
325.0,924.0
2169.0,542.0
2148.5,252.0
727.0,293.0
1275.5,844.0
1940.0,580.0
725.0,530.0
900.0,300.0
2220.0,474.0
1071.0,280.0
198.5,265.0
718.0,291.0
727.0,293.0
727.0,291.0
923.0,305.0
551.0,470.0
920.0,330.0
310.7,579.5
674.0,305.0
700.0,318.0
700.0,318.0
900.0,300.0
494.0,261.0
670.0,321.0
570.0,260.0
1389.0,307.0
427.1,543.0
875.0,380.0
300.0,300.0
900.0,354.0
828.4,311.0
395.0,405.0
782.0,311.0
1299.5,782.0
861.5,322.0
310.7,549.5
673.0,305.0
1276.0,310.0
482.0,486.0
874.0,330.0
406.0,531.0
878.0,323.0
519.0,323.0
814.0,531.0
755.0,420.0
528.0,344.0
416.0,323.0
766.0,543.0
932.0,350.0
1169.0,317.0
320.0,703.0
1191.0,323.0
1686.0,294.0
1686.0,294.0
310.7,549.5
310.7,293.0
2100.0,304.0
224.5,308.0
731.0,814.5
379.0,361.0
323.0,361.0
706.0,861.5
363.0,541.0
1191.0,323.0
310.7,795.5
2395.0,315.0
673.0,305.0
725.0,530.0
366.4,342.0
1139.0,343.0
1484.0,543.0
1014.0,323.0
198.5,265.0
414.0,261.0
2220.0,474.0
1389.0,180.0
448.0,305.0
582.0,184.0
159.5,763.5
282.0,320.0
417.0,363.0
484.0,731.0
776.0,391.0
894.0,560.0
450.0,544.0
2100.0,334.0
425.0,321.0
853.0,536.0
830.0,316.0
830.0,316.0
403.0,531.0
664.0,291.0
377.0,279.0
444.0,333.0
416.0,303.0
474.0,330.0
878.0,363.0
887.0,360.0
1258.5,671.0
145.5,640.5
145.5,649.5
1614.0,70.0
944.0,60.0
944.0,70.0
511.0,60.0
1830.0,70.0
884.0,70.0
125.5,640.0
1626.0,110.0
1850.0,355.0
604.0,248.0
980.0,383.0
939.0,200.0
1900.0,324.0
799.0,363.0
869.0,363.0
586.0,293.0
1350.0,300.0
795.0,311.0
1335.0,329.0
878.0,561.0
163.5,517.0
413.0,303.0
435.0,544.0
1796.0,600.0
982.0,887.0
1018.0,463.0
953.0,333.0
218.5,290.0
1420.0,370.0
182.0,348.0
2405.0,554.0
862.0,279.0
1796.0,600.0
1364.0,321.0
310.7,736.5
1064.0,309.0
1484.0,543.0
2230.0,254.0
850.5,301.0
300.0,349.0
434.0,534.0
849.0,523.0
296.0,276.0
449.0,606.0
389.0,351.0
876.0,353.0
975.0,330.0
2054.0,383.0
982.0,327.0
181.5,323.0
929.0,253.0
455.5,251.0
670.0,321.0
1760.0,280.0
2220.0,474.0
417.8,433.0
2190.0,304.0
549.0,336.0
1867.0,370.0
1044.0,351.0
808.0,359.0
329.0,241.0
776.0,393.0
950.0,300.0
953.0,548.0
1204.0,634.0
901.5,1144.0
484.0,543.0
364.0,303.0
926.0,318.0
455.5,251.0
1027.5,260.0
652.5,260.0
1395.0,261.0
1760.0,414.0
2320.0,554.0
726.0,473.0
2397.0,430.0
494.0,261.0
327.0,260.0
235.0,273.0
726.0,473.0
415.0,233.0
2190.0,304.0
1065.0,330.0
1004.0,632.0
1820.0,410.0
430.0,309.0
425.0,310.0
1850.0,355.0
820.0,751.0
430.0,309.0
2380.0,319.0
454.0,523.0
413.0,303.0
878.0,363.0
878.0,369.0
878.0,369.0
2345.0,180.0
1518.0,258.0
939.0,404.5
509.0,331.0
740.5,348.0
417.0,293.0
670.0,478.0
1599.5,417.0
932.0,427.0
232.0,706.0
354.0,283.0
338.0,293.0
414.0,553.0
2000.0,574.0
320.0,158.0
888.0,553.0
518.0,554.0
1139.0,343.0
464.0,70.0
1247.0,60.0
758.0,110.0
118.5,322.0
1164.0,60.0
1044.0,60.0
900.0,100.0
773.0,70.0
142.0,520.0
884.0,70.0
1044.0,655.0
511.0,281.0
262.0,327.0
258.0,245.0
405.0,199.0
740.5,348.0
417.0,293.0
182.0,664.0
398.0,353.0
323.0,361.0
218.5,290.0
500.0,374.0
479.0,161.0
357.5,539.0
417.0,549.0
416.0,303.0
333.0,195.0
632.0,264.0
509.0,331.0
301.8,308.0
235.0,273.0
414.0,261.0
718.0,291.0
718.0,291.0
844.0,291.0
425.0,310.0
1940.0,580.0
2190.0,304.0
312.0,320.0
434.0,534.0
1018.0,463.0
918.0,323.0
932.0,350.0
282.0,310.0
425.5,361.0
659.0,313.0
320.5,311.0
789.0,273.0
777.0,543.0
914.7,563.5
1849.5,549.0
430.0,309.0
421.0,561.0
430.0,309.0
932.0,405.0
435.0,544.0
490.0,354.0
1176.0,320.0
417.0,363.0
1682.0,380.0
409.0,312.0
156.5,505.0
520.0,360.0
1445.0,411.0
1164.0,553.0
393.0,361.0
340.0,324.0
875.0,380.0
791.0,321.0
782.0,311.0
781.9,323.0
2400.0,580.0
430.0,309.0
1884.0,330.0
2352.0,524.0
849.0,523.0
421.0,343.0
408.0,531.0
310.0,293.0
720.0,280.0
169.5,329.0
1580.0,305.0
519.0,323.0
2352.0,524.0
402.0,543.0
1064.0,543.0
389.0,351.0
869.0,348.0
463.5,230.0
659.0,313.0
953.0,548.0
876.0,353.0
970.0,578.0
755.0,403.0
310.0,293.0
347.0,210.0
740.0,328.0
480.0,364.0
975.0,664.0
463.0,330.0
827.5,312.0
416.0,323.0
2357.0,239.0
1220.0,304.0
1403.0,380.0
323.0,361.0
379.0,361.0
379.0,361.0
1760.0,299.0
320.0,158.0
373.0,323.0
925.0,330.0
2300.0,550.0
827.0,563.0
409.5,494.0
2410.0,564.0
415.0,233.0
881.3,573.0
1550.0,331.0
932.0,309.0
1884.0,330.0
878.0,323.0
874.0,60.0
564.0,60.0
110.0,795.0
110.0,330.0
900.0,100.0
777.0,60.0
1181.0,70.0
100.0,494.0
625.0,80.0
764.0,79.0
270.0,300.0
519.0,323.0
828.0,443.0
2000.0,554.0
924.0,541.0
545.0,301.0
674.0,310.0
1355.0,327.0
827.0,563.0
494.0,261.0
159.5,419.0
1445.0,420.0
813.0,320.0
664.0,311.0
2000.0,574.0
405.0,537.0
373.0,323.0
415.0,288.0
636.5,302.0
404.0,553.0
888.0,553.0
878.0,311.0
1093.0,453.0
454.0,511.0
715.0,100.0
950.5,345.5
707.5,227.5
1326.0,373.5
1796.5,424.5
932.5,350.0
844.0,70.0
368.0,279.0
368.0,279.0
942.0,406.0
280.0,279.0
1627.5,229.5
1350.0,300.0
760.0,309.0
1626.0,311.0
782.0,635.0
2320.0,554.0
440.0,574.0
232.0,328.0
463.0,333.0
597.0,950.0
961.5,492.0
1760.0,299.0
1020.0,300.0
1570.0,334.0
983.0,280.0
944.0,548.0
1191.0,323.0
920.0,330.0
310.7,293.0
2000.0,554.0
2100.0,310.0
2355.0,327.0
850.0,280.0
670.0,321.0
1773.0,266.0
727.0,293.0
162.0,576.0
980.0,383.0
441.0,303.0
416.0,303.0
750.0,460.0
457.0,354.0
356.0,328.0
450.0,544.0
643.0,273.0
296.0,273.0
475.0,354.0
740.0,331.0
982.0,367.0
2332.0,320.0
789.0,273.0
182.0,280.0
643.0,273.0
1155.5,733.5
416.0,303.0
413.0,536.0
286.0,387.0
232.0,328.0
420.0,353.0
1965.0,400.0
826.0,353.0
347.0,581.0
2347.0,560.0
750.0,364.0
844.0,333.0
586.0,293.0
413.0,536.0
364.0,303.0
364.0,303.0
595.0,327.0
1027.5,260.0
1071.0,280.0
1395.0,261.0
832.0,553.0
718.0,291.0
700.5,306.0
917.0,314.0
464.0,278.0
340.0,324.0
971.0,543.0
2300.0,304.0
213.5,320.0
463.0,333.0
982.0,367.0
182.0,280.0
776.0,391.0
1534.0,894.0
2090.0,70.0
844.0,70.0
296.0,60.0
2200.0,90.0
892.0,80.0
727.0,60.0
449.0,606.0
970.0,553.0
389.0,351.0
263.0,280.0
929.0,253.0
455.5,251.0
441.0,259.0
414.0,261.0
874.0,551.0
718.0,293.0
445.0,455.0
2400.0,550.0
2190.0,330.0
430.0,309.0
518.0,554.0
1458.0,299.0
850.0,494.0
410.0,280.0
455.5,251.0
917.5,322.0
235.0,273.0
832.0,553.0
1248.0,473.0
415.0,233.0
315.0,60.0
2288.0,70.0
639.0,80.0
820.0,60.0
776.0,70.0
776.0,70.0
773.0,70.0
962.0,60.0
832.0,60.0
375.4,70.0
1600.0,312.0
813.0,320.0
678.0,283.0
2353.0,364.0
734.0,363.0
338.0,293.0
791.0,321.0
925.0,330.0
782.0,323.0
310.7,542.5
315.0,218.0
232.0,515.0
780.0,551.0
258.0,1113.5
932.0,509.0
175.0,525.0
639.0,350.0
2138.0,555.0
1599.5,417.0
499.0,220.0
337.0,491.0
727.0,291.0
407.0,551.0
373.0,350.0
1679.0,318.0
908.5,521.0
1410.0,294.0
417.0,363.0
2224.0,300.0
900.0,230.0
808.0,353.0
2040.0,544.0
284.0,323.0
1445.0,760.0
713.5,409.0
263.0,803.5
1524.0,280.0
700.0,330.0
182.0,370.0
664.0,311.0
2271.5,362.0
323.0,361.0
150.5,507.0
2040.0,544.0
976.0,220.0
1259.0,219.0
750.5,339.0
417.0,311.0
700.0,664.0
401.0,229.0
263.0,280.0
914.0,323.0
1004.0,453.0
1864.0,280.0
430.0,361.0
1335.0,700.0
295.0,265.0
1626.0,311.0
182.0,330.0
815.0,231.0
932.0,360.0
1239.0,249.0
417.8,433.0
373.0,344.0
413.0,300.0
182.0,633.0
549.0,336.0
514.0,431.0
918.5,452.0
878.0,561.0
835.5,277.0
640.0,524.0
732.0,1142.0
2295.0,364.0
444.0,333.0
875.0,555.0
422.0,534.0
766.0,543.0
417.0,311.0
1806.0,282.0
715.0,312.0
664.0,311.0
743.0,280.0
2090.0,364.0
417.0,363.0
640.0,728.0
404.5,310.0
962.0,548.0
282.0,310.0
641.0,259.0
564.0,541.0
586.0,293.0
296.0,273.0
511.0,281.0
448.0,309.0
448.0,309.0
448.0,309.0
849.0,523.0
434.0,534.0
831.0,316.0
2040.0,544.0
2090.0,364.0
982.0,337.0
320.5,311.0
371.0,548.0
932.0,309.0
1004.0,534.0
430.0,309.0
430.0,309.0
2398.0,345.0
944.0,523.0
2400.0,360.0
1486.5,516.5
950.5,345.5
541.5,516.5
